update,state,start_date,end_date,total_cases,new_cases,total_deaths,new_deaths,old_cases,active_cases
2020-10-08,VT,2020-10-01,2020-10-07,1789,42,63,0,1747,1726
2020-10-15,VT,2020-10-08,2020-10-14,1873,84,63,0,1789,1810
2020-10-22,VT,2020-10-15,2020-10-21,1945,72,63,0,1873,1882
2020-10-29,VT,2020-10-22,2020-10-28,2089,144,63,0,1945,2026
2020-11-05,VT,2020-10-29,2020-11-04,2214,125,63,0,2089,2151
2020-11-12,VT,2020-11-05,2020-11-11,2438,224,64,1,2214,2374
2020-11-19,VT,2020-11-12,2020-11-18,2972,534,64,0,2438,2908
2020-11-26,VT,2020-11-19,2020-11-25,3729,757,70,6,2972,3659
2020-12-03,VT,2020-11-26,2020-12-02,4227,498,77,7,3729,4150
2020-12-10,VT,2020-12-03,2020-12-09,5024,797,95,18,4227,4929
2020-12-17,VT,2020-12-10,2020-12-16,5764,740,108,13,5024,5656
2020-12-24,VT,2020-12-17,2020-12-23,6470,706,124,16,5764,6346
2020-12-31,VT,2020-12-24,2020-12-30,7074,604,144,20,6470,6930
2021-01-07,VT,2020-12-31,2021-01-06,7856,782,156,12,7074,7700
2021-01-14,VT,2021-01-07,2021-01-13,9018,1162,165,9,7856,8853
2021-01-21,VT,2021-01-14,2021-01-20,10160,1142,174,9,9018,9986
2021-01-28,VT,2021-01-21,2021-01-27,11122,962,181,7,10160,10941
2021-02-04,VT,2021-01-28,2021-02-03,11991,869,187,6,11122,11804
2021-02-11,VT,2021-02-04,2021-02-10,12918,927,193,6,11991,12725
2021-02-18,VT,2021-02-11,2021-02-17,13748,830,200,7,12918,13548
2021-02-25,VT,2021-02-18,2021-02-24,14505,757,207,7,13748,14298
2021-03-04,VT,2021-02-25,2021-03-03,15202,697,215,8,14505,14987
2021-03-11,VT,2021-03-04,2021-03-10,16095,893,217,2,15202,15878
2021-03-18,VT,2021-03-11,2021-03-17,16911,816,224,7,16095,16687
2021-03-25,VT,2021-03-18,2021-03-24,17770,859,227,3,16911,17543
2021-04-01,VT,2021-03-25,2021-03-31,18872,1102,233,6,17770,18639
2021-04-08,VT,2021-04-01,2021-04-07,20160,1288,242,9,18872,19918
2021-04-15,VT,2021-04-08,2021-04-14,21214,1054,247,5,20160,20967
2021-04-22,VT,2021-04-15,2021-04-21,22035,821,252,5,21214,21783
2021-04-29,VT,2021-04-22,2021-04-28,22596,561,253,1,22035,22343
2021-05-06,VT,2021-04-29,2021-05-05,23136,540,257,4,22596,22879
2021-05-13,VT,2021-05-06,2021-05-12,23513,377,260,3,23136,23253
2021-05-20,VT,2021-05-13,2021-05-19,23882,369,262,2,23513,23620
2021-05-27,VT,2021-05-20,2021-05-26,24111,229,263,1,23882,23848
2021-06-03,VT,2021-05-27,2021-06-02,24211,100,263,0,24111,23948
2021-06-10,VT,2021-06-03,2021-06-09,24284,73,264,1,24211,24020
2021-06-17,VT,2021-06-10,2021-06-16,24333,49,264,0,24284,24069
2021-06-24,VT,2021-06-17,2021-06-23,24368,35,264,0,24333,24104
2021-07-01,VT,2021-06-24,2021-06-30,24401,33,264,0,24368,24137
2021-07-08,VT,2021-07-01,2021-07-07,24437,36,266,2,24401,24171
2021-07-15,VT,2021-07-08,2021-07-14,24484,47,268,2,24437,24216
2021-07-22,VT,2021-07-15,2021-07-21,24571,87,268,0,24484,24303
2021-07-29,VT,2021-07-22,2021-07-28,24734,163,268,0,24571,24466
2021-08-05,VT,2021-07-29,2021-08-04,24993,259,268,0,24734,24725
2021-08-12,VT,2021-08-05,2021-08-11,25482,489,271,3,24993,25211
2021-08-19,VT,2021-08-12,2021-08-18,26267,785,273,2,25482,25994
2021-08-26,VT,2021-08-19,2021-08-25,27059,792,280,7,26267,26779
2021-09-02,VT,2021-08-26,2021-09-01,27955,896,285,5,27059,27670
2021-09-09,VT,2021-09-02,2021-09-08,29061,1106,293,8,27955,28768
2021-09-16,VT,2021-09-09,2021-09-15,30156,1095,300,7,29061,29856
2021-09-23,VT,2021-09-16,2021-09-22,31681,1525,312,12,30156,31369
2021-09-30,VT,2021-09-23,2021-09-29,33023,1342,326,14,31681,32697
2021-10-07,VT,2021-09-30,2021-10-06,34203,1180,338,12,33023,33865
2021-10-14,VT,2021-10-07,2021-10-13,35649,1446,349,11,34203,35300
2021-10-21,VT,2021-10-14,2021-10-20,37302,1653,361,12,35649,36941
2021-10-28,VT,2021-10-21,2021-10-27,38820,1518,367,6,37302,38453
2021-11-04,VT,2021-10-28,2021-11-03,40251,1431,384,17,38820,39867
2021-11-11,VT,2021-11-04,2021-11-10,42317,2066,395,11,40251,41922
2021-11-18,VT,2021-11-11,2021-11-17,44832,2515,405,10,42317,44427
2021-11-25,VT,2021-11-18,2021-11-24,47397,2565,415,10,44832,46982
2021-12-02,VT,2021-11-25,2021-12-01,49576,2179,421,6,47397,49155
2021-12-09,VT,2021-12-02,2021-12-08,52891,3315,436,15,49576,52455
2021-12-16,VT,2021-12-09,2021-12-15,55865,2974,453,17,52891,55412
2021-12-23,VT,2021-12-16,2021-12-22,58718,2853,470,17,55865,58248
2021-12-30,VT,2021-12-23,2021-12-29,61509,2791,478,8,58718,61031
2022-01-06,VT,2021-12-30,2022-01-05,66967,5458,495,17,61509,66472
2022-01-13,VT,2022-01-06,2022-01-12,79253,12286,499,4,66967,78754
2022-01-20,VT,2022-01-13,2022-01-19,90567,11314,521,22,79253,90046
2022-01-27,VT,2022-01-20,2022-01-26,99013,8446,542,21,90567,98471
2022-02-03,VT,2022-01-27,2022-02-02,104035,5022,562,20,99013,103473
2022-02-10,VT,2022-02-03,2022-02-09,107136,3101,581,19,104035,106555
2022-02-17,VT,2022-02-10,2022-02-16,109333,2197,595,14,107136,108738
2022-02-24,VT,2022-02-17,2022-02-23,110987,1654,614,19,109333,110373
2022-03-03,VT,2022-02-24,2022-03-02,112133,1146,626,12,110987,111507
2022-03-10,VT,2022-03-03,2022-03-09,113185,1052,636,10,112133,112549
2022-03-17,VT,2022-03-10,2022-03-16,114033,848,639,3,113185,113394
2022-03-24,VT,2022-03-17,2022-03-23,114995,962,644,5,114033,114351
2022-03-31,VT,2022-03-24,2022-03-30,115950,955,648,4,114995,115302
2022-04-07,VT,2022-03-31,2022-04-06,116967,1017,654,6,115950,116313
2022-04-14,VT,2022-04-07,2022-04-13,118295,1328,656,2,116967,117639
2022-04-21,VT,2022-04-14,2022-04-20,120076,1781,658,2,118295,119418
2022-04-28,VT,2022-04-21,2022-04-27,122042,1966,666,8,120076,121376
2022-05-05,VT,2022-04-28,2022-05-04,124456,2414,676,10,122042,123780
2022-05-12,VT,2022-05-05,2022-05-11,126798,2342,685,9,124456,126113
2022-05-19,VT,2022-05-12,2022-05-18,129130,2332,695,10,126798,128435
2022-05-26,VT,2022-05-19,2022-05-25,130937,1807,702,7,129130,130235
2022-06-02,VT,2022-05-26,2022-06-01,132406,1469,711,9,130937,131695
2022-06-09,VT,2022-06-02,2022-06-08,133382,976,716,5,132406,132666
2022-06-16,VT,2022-06-09,2022-06-15,134169,787,722,6,133382,133447
2022-06-23,VT,2022-06-16,2022-06-22,134814,645,726,4,134169,134088
2022-06-30,VT,2022-06-23,2022-06-29,135469,655,729,3,134814,134740
2022-07-07,VT,2022-06-30,2022-07-06,135999,530,733,4,135469,135266
2022-07-14,VT,2022-07-07,2022-07-13,136456,457,737,4,135999,135719
2022-07-21,VT,2022-07-14,2022-07-20,137061,605,740,3,136456,136321
2022-07-28,VT,2022-07-21,2022-07-27,137560,499,744,4,137061,136816
2022-08-04,VT,2022-07-28,2022-08-03,138063,503,747,3,137560,137316
2022-08-11,VT,2022-08-04,2022-08-10,138586,523,753,6,138063,137833
2022-08-18,VT,2022-08-11,2022-08-17,139037,451,758,5,138586,138279
2022-08-25,VT,2022-08-18,2022-08-24,139552,515,765,7,139037,138787
2022-09-01,VT,2022-08-25,2022-08-31,140094,542,770,5,139552,139324
2022-09-08,VT,2022-09-01,2022-09-07,140595,501,774,4,140094,139821
2022-09-15,VT,2022-09-08,2022-09-14,141040,445,775,1,140595,140265
2022-09-22,VT,2022-09-15,2022-09-21,141613,573,783,8,141040,140830
2022-09-29,VT,2022-09-22,2022-09-28,142166,553,786,3,141613,141380
2022-10-06,VT,2022-09-29,2022-10-05,142803,637,792,6,142166,142011
2022-10-13,VT,2022-10-06,2022-10-12,143433,630,798,6,142803,142635
2022-10-20,VT,2022-10-13,2022-10-19,144092,659,803,5,143433,143289
2022-10-27,VT,2022-10-20,2022-10-26,144685,593,809,6,144092,143876
2022-11-03,VT,2022-10-27,2022-11-02,145223,538,820,11,144685,144403
2022-11-10,VT,2022-11-03,2022-11-09,145655,432,830,10,145223,144825
2022-11-17,VT,2022-11-10,2022-11-16,146041,386,839,9,145655,145202
2022-11-24,VT,2022-11-17,2022-11-23,146329,288,847,8,146041,145482
2022-12-01,VT,2022-11-24,2022-11-30,146607,278,852,5,146329,145755
2022-12-08,VT,2022-12-01,2022-12-07,147032,425,859,7,146607,146173
2022-12-15,VT,2022-12-08,2022-12-14,147459,427,864,5,147032,146595
2022-12-22,VT,2022-12-15,2022-12-21,147877,418,871,7,147459,147006
2022-12-29,VT,2022-12-22,2022-12-28,148283,406,872,1,147877,147411
2023-01-05,VT,2022-12-29,2023-01-04,148684,401,878,6,148283,147806
2023-01-12,VT,2023-01-05,2023-01-11,149138,454,884,6,148684,148254
2023-01-19,VT,2023-01-12,2023-01-18,149532,394,889,5,149138,148643
2023-01-26,VT,2023-01-19,2023-01-25,149990,458,896,7,149532,149094
2023-02-02,VT,2023-01-26,2023-02-01,150492,502,899,3,149990,149593
2023-02-09,VT,2023-02-02,2023-02-08,151003,511,906,7,150492,150097
2023-02-16,VT,2023-02-09,2023-02-15,151498,495,913,7,151003,150585
2023-02-23,VT,2023-02-16,2023-02-22,151956,458,927,14,151498,151029
2023-03-02,VT,2023-02-23,2023-03-01,152306,350,931,4,151956,151375
2023-03-09,VT,2023-03-02,2023-03-08,152663,357,932,1,152306,151731
2023-03-16,VT,2023-03-09,2023-03-15,153007,344,935,3,152663,152072
2023-03-23,VT,2023-03-16,2023-03-22,153214,207,942,7,153007,152272
2023-03-30,VT,2023-03-23,2023-03-29,153421,207,942,0,153214,152479
2023-04-06,VT,2023-03-30,2023-04-05,153622,201,946,4,153421,152676
2023-04-13,VT,2023-04-06,2023-04-12,153765,143,948,2,153622,152817
2023-04-20,VT,2023-04-13,2023-04-19,153902,137,959,11,153765,152943
2023-04-27,VT,2023-04-20,2023-04-26,154039,137,962,3,153902,153077
2023-05-04,VT,2023-04-27,2023-05-03,154150,111,963,1,154039,153187
2023-05-11,VT,2023-05-04,2023-05-10,154243,93,967,4,154150,153276
2020-01-23,WA,2020-01-16,2020-01-22,1,1,0,0,0,1
2020-01-30,WA,2020-01-23,2020-01-29,1,0,0,0,1,1
2020-02-06,WA,2020-01-30,2020-02-05,1,0,0,0,1,1
2020-02-13,WA,2020-02-06,2020-02-12,1,0,0,0,1,1
2020-02-20,WA,2020-02-13,2020-02-19,1,0,0,0,1,1
2020-02-27,WA,2020-02-20,2020-02-26,1,0,0,0,1,1
2020-03-05,WA,2020-02-27,2020-03-04,45,44,10,10,1,35
2020-03-12,WA,2020-03-05,2020-03-11,374,329,24,14,45,350
2020-03-19,WA,2020-03-12,2020-03-18,1222,848,67,43,374,1155
2020-03-26,WA,2020-03-19,2020-03-25,2866,1644,133,66,1222,2733
2020-04-02,WA,2020-03-26,2020-04-01,6125,3259,310,177,2866,5815
2020-04-09,WA,2020-04-02,2020-04-08,8814,2689,489,179,6125,8325
2020-04-16,WA,2020-04-09,2020-04-15,10875,2061,609,120,8814,10266
2020-04-23,WA,2020-04-16,2020-04-22,12679,1804,734,125,10875,11945
2020-04-30,WA,2020-04-23,2020-04-29,14349,1670,828,94,12679,13521
2020-05-07,WA,2020-04-30,2020-05-06,16309,1960,911,83,14349,15398
2020-05-14,WA,2020-05-07,2020-05-13,17791,1482,996,85,16309,16795
2020-05-21,WA,2020-05-14,2020-05-20,19142,1351,1052,56,17791,18090
2020-05-28,WA,2020-05-21,2020-05-27,20751,1609,1105,53,19142,19646
2020-06-04,WA,2020-05-28,2020-06-03,22657,1906,1139,34,20751,21518
2020-06-11,WA,2020-06-04,2020-06-10,24772,2115,1186,47,22657,23586
2020-06-18,WA,2020-06-11,2020-06-17,27080,2308,1225,39,24772,25855
2020-06-25,WA,2020-06-18,2020-06-24,30265,3185,1266,41,27080,28999
2020-07-02,WA,2020-06-25,2020-07-01,33997,3732,1309,43,30265,32688
2020-07-09,WA,2020-07-02,2020-07-08,38445,4448,1368,59,33997,37077
2020-07-16,WA,2020-07-09,2020-07-15,44081,5636,1429,61,38445,42652
2020-07-23,WA,2020-07-16,2020-07-22,49836,5755,1488,59,44081,48348
2020-07-30,WA,2020-07-23,2020-07-29,55605,5769,1575,87,49836,54030
2020-08-06,WA,2020-07-30,2020-08-05,60716,5111,1677,102,55605,59039
2020-08-13,WA,2020-08-06,2020-08-12,65163,4447,1755,78,60716,63408
2020-08-20,WA,2020-08-13,2020-08-19,69364,4201,1828,73,65163,67536
2020-08-27,WA,2020-08-20,2020-08-26,73024,3660,1877,49,69364,71147
2020-09-03,WA,2020-08-27,2020-09-02,76350,3326,1924,47,73024,74426
2020-09-10,WA,2020-09-03,2020-09-09,79094,2744,1958,34,76350,77136
2020-09-17,WA,2020-09-10,2020-09-16,82013,2919,2007,49,79094,80006
2020-09-24,WA,2020-09-17,2020-09-23,85251,3238,2057,50,82013,83194
2020-10-01,WA,2020-09-24,2020-09-30,89249,3998,2100,43,85251,87149
2020-10-08,WA,2020-10-01,2020-10-07,93270,4021,2151,51,89249,91119
2020-10-15,WA,2020-10-08,2020-10-14,97718,4448,2196,45,93270,95522
2020-10-22,WA,2020-10-15,2020-10-21,102431,4713,2248,52,97718,100183
2020-10-29,WA,2020-10-22,2020-10-28,107588,5157,2316,68,102431,105272
2020-11-05,WA,2020-10-29,2020-11-04,114951,7363,2380,64,107588,112571
2020-11-12,WA,2020-11-05,2020-11-11,125784,10833,2453,73,114951,123331
2020-11-19,WA,2020-11-12,2020-11-18,140298,14514,2545,92,125784,137753
2020-11-26,WA,2020-11-19,2020-11-25,159543,19245,2662,117,140298,156881
2020-12-03,WA,2020-11-26,2020-12-02,176548,17005,2806,144,159543,173742
2020-12-10,WA,2020-12-03,2020-12-09,197433,20885,2922,116,176548,194511
2020-12-17,WA,2020-12-10,2020-12-16,215106,17673,3041,119,197433,212065
2020-12-24,WA,2020-12-17,2020-12-23,231634,16528,3162,121,215106,228472
2020-12-31,WA,2020-12-24,2020-12-30,244804,13170,3419,257,231634,241385
2021-01-07,WA,2020-12-31,2021-01-06,262154,17350,3604,185,244804,258550
2021-01-14,WA,2021-01-07,2021-01-13,281424,19270,3833,229,262154,277591
2021-01-21,WA,2021-01-14,2021-01-20,294547,13123,3939,106,281424,290608
2021-01-28,WA,2021-01-21,2021-01-27,305703,11156,4211,272,294547,301492
2021-02-04,WA,2021-01-28,2021-02-03,316826,11123,4387,176,305703,312439
2021-02-11,WA,2021-02-04,2021-02-10,324994,8168,4602,215,316826,320392
2021-02-18,WA,2021-02-11,2021-02-17,330730,5736,4758,156,324994,325972
2021-02-25,WA,2021-02-18,2021-02-24,336577,5847,4908,150,330730,331669
2021-03-04,WA,2021-02-25,2021-03-03,342080,5503,5006,98,336577,337074
2021-03-11,WA,2021-03-04,2021-03-10,346738,4658,5095,89,342080,341643
2021-03-18,WA,2021-03-11,2021-03-17,352049,5311,5154,59,346738,346895
2021-03-25,WA,2021-03-18,2021-03-24,357413,5364,5199,45,352049,352214
2021-04-01,WA,2021-03-25,2021-03-31,364470,7057,5247,48,357413,359223
2021-04-08,WA,2021-04-01,2021-04-07,371913,7443,5302,55,364470,366611
2021-04-15,WA,2021-04-08,2021-04-14,380529,8616,5353,51,371913,375176
2021-04-22,WA,2021-04-15,2021-04-21,390745,10216,5411,58,380529,385334
2021-04-29,WA,2021-04-22,2021-04-28,399857,9112,5452,41,390745,394405
2021-05-06,WA,2021-04-29,2021-05-05,409800,9943,5501,49,399857,404299
2021-05-13,WA,2021-05-06,2021-05-12,417978,8178,5553,52,409800,412425
2021-05-20,WA,2021-05-13,2021-05-19,424892,6914,5608,55,417978,419284
2021-05-27,WA,2021-05-20,2021-05-26,432356,7464,5660,52,424892,426696
2021-06-03,WA,2021-05-27,2021-06-02,437537,5181,5698,38,432356,431839
2021-06-10,WA,2021-06-03,2021-06-09,441783,4246,5753,55,437537,436030
2021-06-17,WA,2021-06-10,2021-06-16,445391,3608,5800,47,441783,439591
2021-06-24,WA,2021-06-17,2021-06-23,448706,3315,5886,86,445391,442820
2021-07-01,WA,2021-06-24,2021-06-30,451263,2557,5931,45,448706,445332
2021-07-08,WA,2021-07-01,2021-07-07,453833,2570,5972,41,451263,447861
2021-07-15,WA,2021-07-08,2021-07-14,458825,4992,6025,53,453833,452800
2021-07-22,WA,2021-07-15,2021-07-21,464306,5481,6063,38,458825,458243
2021-07-29,WA,2021-07-22,2021-07-28,471824,7518,6099,36,464306,465725
2021-08-05,WA,2021-07-29,2021-08-04,485304,13480,6145,46,471824,479159
2021-08-12,WA,2021-08-05,2021-08-11,502875,17571,6202,57,485304,496673
2021-08-19,WA,2021-08-12,2021-08-18,523571,20696,6297,95,502875,517274
2021-08-26,WA,2021-08-19,2021-08-25,545806,22235,6448,151,523571,539358
2021-09-02,WA,2021-08-26,2021-09-01,570269,24463,6613,165,545806,563656
2021-09-09,WA,2021-09-02,2021-09-08,593038,22769,6790,177,570269,586248
2021-09-16,WA,2021-09-09,2021-09-15,616649,23611,7089,299,593038,609560
2021-09-23,WA,2021-09-16,2021-09-22,637658,21009,7373,284,616649,630285
2021-09-30,WA,2021-09-23,2021-09-29,658069,20411,7654,281,637658,650415
2021-10-07,WA,2021-09-30,2021-10-06,676288,18219,7917,263,658069,668371
2021-10-14,WA,2021-10-07,2021-10-13,692026,15738,8152,235,676288,683874
2021-10-21,WA,2021-10-14,2021-10-20,707523,15497,8365,213,692026,699158
2021-10-28,WA,2021-10-21,2021-10-27,722345,14822,8549,184,707523,713796
2021-11-04,WA,2021-10-28,2021-11-03,735461,13116,8726,177,722345,726735
2021-11-11,WA,2021-11-04,2021-11-10,747858,12397,8858,132,735461,739000
2021-11-18,WA,2021-11-11,2021-11-17,760141,12283,9054,196,747858,751087
2021-11-25,WA,2021-11-18,2021-11-24,768945,8804,9207,153,760141,759738
2021-12-02,WA,2021-11-25,2021-12-01,778463,9518,9302,95,768945,769161
2021-12-09,WA,2021-12-02,2021-12-08,788565,10102,9497,195,778463,779068
2021-12-16,WA,2021-12-09,2021-12-15,797967,9402,9634,137,788565,788333
2021-12-23,WA,2021-12-16,2021-12-22,813508,15541,9755,121,797967,803753
2021-12-30,WA,2021-12-23,2021-12-29,848761,35253,9839,84,813508,838922
2022-01-06,WA,2021-12-30,2022-01-05,913274,64513,9910,71,848761,903364
2022-01-13,WA,2022-01-06,2022-01-12,1024479,111205,10103,193,913274,1014376
2022-01-20,WA,2022-01-13,2022-01-19,1130679,106200,10231,128,1024479,1120448
2022-01-27,WA,2022-01-20,2022-01-26,1245605,114926,10579,348,1130679,1235026
2022-02-03,WA,2022-01-27,2022-02-02,1329220,83615,10846,267,1245605,1318374
2022-02-10,WA,2022-02-03,2022-02-09,1370596,41376,11193,347,1329220,1359403
2022-02-17,WA,2022-02-10,2022-02-16,1393329,22733,11519,326,1370596,1381810
2022-02-24,WA,2022-02-17,2022-02-23,1411930,18601,11725,206,1393329,1400205
2022-03-03,WA,2022-02-24,2022-03-02,1427778,15848,11955,230,1411930,1415823
2022-03-10,WA,2022-03-03,2022-03-09,1435861,8083,12131,176,1427778,1423730
2022-03-17,WA,2022-03-10,2022-03-16,1443488,7627,12217,86,1435861,1431271
2022-03-24,WA,2022-03-17,2022-03-23,1449247,5759,12391,174,1443488,1436856
2022-03-31,WA,2022-03-24,2022-03-30,1455033,5786,12476,85,1449247,1442557
2022-04-07,WA,2022-03-31,2022-04-06,1464890,9857,12543,67,1455033,1452347
2022-04-14,WA,2022-04-07,2022-04-13,1472448,7558,12583,40,1464890,1459865
2022-04-21,WA,2022-04-14,2022-04-20,1480285,7837,12639,56,1472448,1467646
2022-04-28,WA,2022-04-21,2022-04-27,1494755,14470,12679,40,1480285,1482076
2022-05-05,WA,2022-04-28,2022-05-04,1509911,15156,12714,35,1494755,1497197
2022-05-12,WA,2022-05-05,2022-05-11,1526724,16813,12768,54,1509911,1513956
2022-05-19,WA,2022-05-12,2022-05-18,1546498,19774,12832,64,1526724,1533666
2022-05-26,WA,2022-05-19,2022-05-25,1568645,22147,12888,56,1546498,1555757
2022-06-02,WA,2022-05-26,2022-06-01,1586214,17569,12945,57,1568645,1573269
2022-06-09,WA,2022-06-02,2022-06-08,1606887,20673,12983,38,1586214,1593904
2022-06-16,WA,2022-06-09,2022-06-15,1624689,17802,13076,93,1606887,1611613
2022-06-23,WA,2022-06-16,2022-06-22,1642668,17979,13152,76,1624689,1629516
2022-06-30,WA,2022-06-23,2022-06-29,1661967,19299,13232,80,1642668,1648735
2022-07-07,WA,2022-06-30,2022-07-06,1679347,17380,13302,70,1661967,1666045
2022-07-14,WA,2022-07-07,2022-07-13,1698251,18904,13401,99,1679347,1684850
2022-07-21,WA,2022-07-14,2022-07-20,1716393,18142,13509,108,1698251,1702884
2022-07-28,WA,2022-07-21,2022-07-27,1731677,15284,13603,94,1716393,1718074
2022-08-04,WA,2022-07-28,2022-08-03,1745684,14007,13691,88,1731677,1731993
2022-08-11,WA,2022-08-04,2022-08-10,1757713,12029,13772,81,1745684,1743941
2022-08-18,WA,2022-08-11,2022-08-17,1767981,10268,13877,105,1757713,1754104
2022-08-25,WA,2022-08-18,2022-08-24,1776634,8653,13962,85,1767981,1762672
2022-09-01,WA,2022-08-25,2022-08-31,1785079,8445,14026,64,1776634,1771053
2022-09-08,WA,2022-09-01,2022-09-07,1791392,6313,14086,60,1785079,1777306
2022-09-15,WA,2022-09-08,2022-09-14,1798619,7227,14129,43,1791392,1784490
2022-09-22,WA,2022-09-15,2022-09-21,1806406,7787,14242,113,1798619,1792164
2022-09-29,WA,2022-09-22,2022-09-28,1814200,7794,14306,64,1806406,1799894
2022-10-06,WA,2022-09-29,2022-10-05,1820950,6750,14366,60,1814200,1806584
2022-10-13,WA,2022-10-06,2022-10-12,1826127,5177,14428,62,1820950,1811699
2022-10-20,WA,2022-10-13,2022-10-19,1830806,4679,14486,58,1826127,1816320
2022-10-27,WA,2022-10-20,2022-10-26,1835151,4345,14544,58,1830806,1820607
2022-11-03,WA,2022-10-27,2022-11-02,1839334,4183,14592,48,1835151,1824742
2022-11-10,WA,2022-11-03,2022-11-09,1843877,4543,14648,56,1839334,1829229
2022-11-17,WA,2022-11-10,2022-11-16,1849029,5152,14692,44,1843877,1834337
2022-11-24,WA,2022-11-17,2022-11-23,1854523,5494,14705,13,1849029,1839818
2022-12-01,WA,2022-11-24,2022-11-30,1860396,5873,14705,0,1854523,1845691
2022-12-08,WA,2022-12-01,2022-12-07,1866751,6355,14829,124,1860396,1851922
2022-12-15,WA,2022-12-08,2022-12-14,1873306,6555,14898,69,1866751,1858408
2022-12-22,WA,2022-12-15,2022-12-21,1879133,5827,14990,92,1873306,1864143
2022-12-29,WA,2022-12-22,2022-12-28,1884126,4993,15032,42,1879133,1869094
2023-01-05,WA,2022-12-29,2023-01-04,1889579,5453,15121,89,1884126,1874458
2023-01-12,WA,2023-01-05,2023-01-11,1895033,5454,15224,103,1889579,1879809
2023-01-19,WA,2023-01-12,2023-01-18,1899557,4524,15309,85,1895033,1884248
2023-01-26,WA,2023-01-19,2023-01-25,1904430,4873,15379,70,1899557,1889051
2023-02-02,WA,2023-01-26,2023-02-01,1910133,5703,15435,56,1904430,1894698
2023-02-09,WA,2023-02-02,2023-02-08,1915582,5449,15510,75,1910133,1900072
2023-02-16,WA,2023-02-09,2023-02-15,1920510,4928,15566,56,1915582,1904944
2023-02-23,WA,2023-02-16,2023-02-22,1925012,4502,15621,55,1920510,1909391
2023-03-02,WA,2023-02-23,2023-03-01,1929166,4154,15683,62,1925012,1913483
2023-03-09,WA,2023-03-02,2023-03-08,1933208,4042,15755,72,1929166,1917453
2023-03-16,WA,2023-03-09,2023-03-15,1937228,4020,15812,57,1933208,1921416
2023-03-23,WA,2023-03-16,2023-03-22,1940802,3574,15853,41,1937228,1924949
2023-03-30,WA,2023-03-23,2023-03-29,1944026,3224,15914,61,1940802,1928112
2023-04-06,WA,2023-03-30,2023-04-05,1947296,3270,15961,47,1944026,1931335
2023-04-13,WA,2023-04-06,2023-04-12,1949725,2429,16013,52,1947296,1933712
2023-04-20,WA,2023-04-13,2023-04-19,1952116,2391,16070,57,1949725,1936046
2023-04-27,WA,2023-04-20,2023-04-26,1954381,2265,16070,0,1952116,1938311
2023-05-04,WA,2023-04-27,2023-05-03,1956190,1809,16151,81,1954381,1940039
2023-05-11,WA,2023-05-04,2023-05-10,1957759,1569,16186,35,1956190,1941573
2020-01-23,WI,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,WI,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,WI,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,WI,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,WI,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,WI,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,WI,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,WI,2020-03-05,2020-03-11,3,3,0,0,0,3
2020-03-19,WI,2020-03-12,2020-03-18,111,108,0,0,3,111
2020-03-26,WI,2020-03-19,2020-03-25,621,510,10,10,111,611
2020-04-02,WI,2020-03-26,2020-04-01,1556,935,54,44,621,1502
2020-04-09,WI,2020-04-02,2020-04-08,2710,1154,140,86,1556,2570
2020-04-16,WI,2020-04-09,2020-04-15,3721,1011,214,74,2710,3507
2020-04-23,WI,2020-04-16,2020-04-22,4845,1124,277,63,3721,4568
2020-04-30,WI,2020-04-23,2020-04-29,6520,1675,352,75,4845,6168
2020-05-07,WI,2020-04-30,2020-05-06,8900,2380,405,53,6520,8495
2020-05-14,WI,2020-05-07,2020-05-13,10903,2003,468,63,8900,10435
2020-05-21,WI,2020-05-14,2020-05-20,13411,2508,523,55,10903,12888
2020-05-28,WI,2020-05-21,2020-05-27,16464,3053,605,82,13411,15859
2020-06-04,WI,2020-05-28,2020-06-03,19399,2935,667,62,16464,18732
2020-06-11,WI,2020-06-04,2020-06-10,21593,2194,716,49,19399,20877
2020-06-18,WI,2020-06-11,2020-06-17,23454,1861,763,47,21593,22691
2020-06-25,WI,2020-06-18,2020-06-24,25763,2309,793,30,23454,24970
